etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/cmd_benchMakeWatches.pml:70, Error: undeclared variable: watchWatchesPerStream	saw ''-' = 45',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/cmd_benchPutWatches.pml:66, Error: undeclared variable: watchPutTotal	saw ''-' = 45',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/cmd_leaseKeepaliveFunc.pml:54, Error: undeclared variable: leaseKeepaliveTotal	saw ''-' = 45',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/cmd_putFunc.pml:70, Error: undeclared variable: putTotal	saw ''-' = 45',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/cmd_rangeFunc.pml:62, Error: undeclared variable: rangeTotal	saw ''-' = 45',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/cmd_stmFunc.pml:55, Error: undeclared variable: stmTotal	saw ''-' = 45',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/cmd_txnPutFunc.pml:63, Error: undeclared variable: txnPutTotal	saw ''-' = 45',
etcd,1 process created,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/concurrency_NewSession.pml:51, Error: undeclared variable: keepAlive	saw '')' = 41',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/concurrency_Observe.pml:56, Error: undeclared variable: wr_Events	saw '')' = 41',
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,1 process created,
etcd,      timeout,
etcd,      timeout,
etcd,,
etcd,,
etcd,      timeout,
etcd,1 process created,
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/grpcproxy_gotLeader.pml:20, Error: no field 'async_rcv' defined in structure 'l_leaderc',
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/grpcproxy_newWatchBroadcast.pml:30, Error: undeclared variable: wch	saw '')' = 41',
etcd,      timeout,
etcd,1 process created,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,1 process created,
etcd,      timeout,
etcd,      timeout,
etcd,1 process created,
etcd,      timeout,
etcd,      timeout,
etcd,1 process created,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/mvcc_restoreIntoIndex.pml:61, Error: undeclared variable: kiCache	saw '')' = 41',
etcd,1 process created,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/namespace_Watch.pml:31, Error: undeclared variable: wch	saw '')' = 41',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/osutil_HandleInterrupts.pml:41, Error: undeclared variable: ihs	saw '')' = 41',
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,1 process created,
etcd,1 process created,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/rafttest_start.pml:36, Error: syntax error	saw 'process name' near 'Anonymous0',
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/report_Run.pml:44, Error: syntax error	saw 'process name' near 'Anonymous0',
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/report_Stats.pml:44, Error: syntax error	saw 'process name' near 'Anonymous0',
etcd,      timeout,
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/runner_performWatchOnPrefixes.pml:41, Error: undeclared variable: keys	saw '')' = 41',
etcd,      timeout,
etcd,      timeout,
etcd,      timeout,
etcd,spin: /Users/redfloyd/go/src/github.com/nicolasdilley/gomela/result2020-10-08--12:09:30/etcd/tester_Close.pml:29, Error: undeclared variable: errs	saw '')' = 41',
