Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link,
weaveworks/scope,report,report,Go in for,false,,169,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/probe.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/probe.go#L169,
weaveworks/scope,report,report,Func as a for upper bound,false,Name : cap(reports),190,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/probe.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/probe.go#L190,
weaveworks/scope,report,report,Integer as a for lower bound,false,0,190,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/probe.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/probe.go#L190,
weaveworks/scope,NewLocalPipeRouter,NewLocalPipeRouter,Integer as a add bound,true,1,84,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/pipe_router.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/pipe_router.go#L84,
weaveworks/scope,Set,Set,Func as a add bound,true,Name : len(urls),64,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L64,
weaveworks/scope,Set,Set,len() as a add bound,true,Name : len(urls),64,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L64,
weaveworks/scope,Set,Set,Func as a chan bound,true,Name : len(urls),65,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L65,
weaveworks/scope,Set,Set,len() as a chan bound,true,Name : len(urls),65,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L65,
weaveworks/scope,Set,Set,Slice as a spawning for upper bound,true,Name : urls,66,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L66,
weaveworks/scope,Set,Set,Go in for,false,,67,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L67,
weaveworks/scope,newSemaphore,newSemaphore,Var as a chan bound,true,n,183,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L183,
weaveworks/scope,newSemaphore,newSemaphore,Var as a for upper bound,false,n,184,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L184,
weaveworks/scope,newSemaphore,newSemaphore,Integer as a for lower bound,false,0,184,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/probe/appclient/multi_client.go#L184,
weaveworks/scope,NewConsulPipeRouter,NewConsulPipeRouter,Integer as a add bound,true,2,108,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/consul_pipe_router.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/consul_pipe_router.go#L108,
weaveworks/scope,handlePipeUpdate,handlePipeUpdate,Uses an item of a list as a spawning for upper bound,true,UNSUPPORTED,179,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/consul_pipe_router.go:179:22,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/consul_pipe_router.go:179:22#L179,
weaveworks/scope,newBridgeConnection,newBridgeConnection,Integer as a add bound,true,1,397,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/consul_pipe_router.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/consul_pipe_router.go#L397,
weaveworks/scope,NewMemcacheClient,NewMemcacheClient,Integer as a add bound,true,1,97,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go#L97,
weaveworks/scope,FetchReports,FetchReports,Func as a chan bound,true,Name : len(keys),178,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go#L178,
weaveworks/scope,FetchReports,FetchReports,len() as a chan bound,true,Name : len(keys),178,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go#L178,
weaveworks/scope,FetchReports,FetchReports,Slice as a spawning for upper bound,true,Name : keys,180,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go#L180,
weaveworks/scope,FetchReports,FetchReports,Go in for,false,,186,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go#L186,
weaveworks/scope,FetchReports,FetchReports,Var as a for upper bound,false,lenFound,199,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go#L199,
weaveworks/scope,FetchReports,FetchReports,Integer as a for lower bound,false,0,199,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/memcache_client.go#L199,
weaveworks/scope,FetchReports,FetchReports,Func as a chan bound,true,Name : len(keys),55,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go#L55,
weaveworks/scope,FetchReports,FetchReports,len() as a chan bound,true,Name : len(keys),55,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go#L55,
weaveworks/scope,FetchReports,FetchReports,Slice as a spawning for upper bound,true,Name : keys,57,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go#L57,
weaveworks/scope,FetchReports,FetchReports,Go in for,false,,58,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go#L58,
weaveworks/scope,FetchReports,FetchReports,Slice as a spawning for upper bound,true,Name : keys,66,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/s3_client.go#L66,
weaveworks/scope,Register,Register,Integer as a add bound,true,1,289,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/sqs_control_router.go,https://github.com/weaveworks/scope/blob/bf6af9cfcc86c6cc023c440c313c6c69b586c54f//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example073138656/app/multitenant/sqs_control_router.go#L289,
siddontang/ledisdb,Open,Open,Integer as a add bound,true,1,84,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/ledis/ledis.go,https://github.com/siddontang/ledisdb/blob/d35789ec47e667726160e227e7c05e09627a6d6c//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/ledis/ledis.go#L84,
siddontang/ledisdb,NewReplication,NewReplication,Integer as a add bound,true,1,79,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/rpl/rpl.go,https://github.com/siddontang/ledisdb/blob/d35789ec47e667726160e227e7c05e09627a6d6c//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/rpl/rpl.go#L79,
siddontang/ledisdb,publishNewLog,publishNewLog,Var as a for upper bound,false,slaveNum,481,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/server/replication.go,https://github.com/siddontang/ledisdb/blob/d35789ec47e667726160e227e7c05e09627a6d6c//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/server/replication.go#L481,
siddontang/ledisdb,publishNewLog,publishNewLog,Integer as a for lower bound,false,0,481,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/server/replication.go,https://github.com/siddontang/ledisdb/blob/d35789ec47e667726160e227e7c05e09627a6d6c//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/server/replication.go#L481,
siddontang/ledisdb,openScript,openScript,List as a spawning for upper bound,true,&{7013026 <nil> 0xc423248f00},180,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/server/script.go:180:23,https://github.com/siddontang/ledisdb/blob/d35789ec47e667726160e227e7c05e09627a6d6c//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example081606729/server/script.go:180:23#L180,
cilium/cilium,readFrom,readFrom,For loop not well formed,false,Init : <nil> Cond : <nil> Post : &{read 6298637 ++},241,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/hubble/container/ring.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/hubble/container/ring.go#L241,
cilium/cilium,readFrom,readFrom,Chan in for,false,,316,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/hubble/container/ring.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/hubble/container/ring.go#L316,
cilium/cilium,ParallelResourceDelete,ParallelResourceDelete,Slice as a spawning for upper bound,true,Name : names,459,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L459,
cilium/cilium,ParallelResourceDelete,ParallelResourceDelete,Integer as a add bound,true,1,460,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L460,
cilium/cilium,ParallelResourceDelete,ParallelResourceDelete,Go in for,false,,461,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L461,
cilium/cilium,CleanNamespace,CleanNamespace,Slice as a spawning for upper bound,true,Name : resourcesToClean,507,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L507,
cilium/cilium,CleanNamespace,CleanNamespace,Integer as a add bound,true,1,508,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L508,
cilium/cilium,CleanNamespace,CleanNamespace,Go in for,false,,509,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L509,
cilium/cilium,ValidateKubernetesDNS,ValidateKubernetesDNS,Integer as a add bound,true,3,1865,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L1865,
cilium/cilium,CiliumReport,CiliumReport,Integer as a add bound,true,2,2963,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L2963,
cilium/cilium,CiliumReport,CiliumReport,Slice as a spawning for upper bound,true,Name : pods,2986,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L2986,
cilium/cilium,CiliumReport,CiliumReport,Slice as a spawning for upper bound,true,Name : commands,2987,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L2987,
cilium/cilium,CiliumReport,CiliumReport,Slice as a spawning for upper bound,true,Name : results,2995,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L2995,
cilium/cilium,ValidateListOfErrorsInLogs,ValidateListOfErrorsInLogs,Func as a add bound,true,Name : len(apps),3101,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L3101,
cilium/cilium,ValidateListOfErrorsInLogs,ValidateListOfErrorsInLogs,len() as a add bound,true,Name : len(apps),3101,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L3101,
cilium/cilium,ValidateListOfErrorsInLogs,ValidateListOfErrorsInLogs,Map as a spawning for upper bound,true,Name : map[string]string,3102,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L3102,
cilium/cilium,ValidateListOfErrorsInLogs,ValidateListOfErrorsInLogs,Go in for,false,,3103,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L3103,
cilium/cilium,reportMapHost,reportMapHost,Map as a spawning for upper bound,true,Name : map[string]string,3877,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L3877,
cilium/cilium,reportMapHost,reportMapHost,Integer as a add bound,true,1,3878,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L3878,
cilium/cilium,reportMapHost,reportMapHost,Go in for,false,,3879,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L3879,
cilium/cilium,CleanupCiliumComponents,CleanupCiliumComponents,Func as a add bound,true,Name : len(resourcesToDelete),4209,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L4209,
cilium/cilium,CleanupCiliumComponents,CleanupCiliumComponents,len() as a add bound,true,Name : len(resourcesToDelete),4209,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L4209,
cilium/cilium,CleanupCiliumComponents,CleanupCiliumComponents,Map as a spawning for upper bound,true,Name : map[string]string,4210,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L4210,
cilium/cilium,CleanupCiliumComponents,CleanupCiliumComponents,Go in for,false,,4211,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/kubectl.go#L4211,
cilium/cilium,DeleteAll,DeleteAll,Func as a add bound,true,Name : len(&{m deployments}),257,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go#L257,
cilium/cilium,DeleteAll,DeleteAll,len() as a add bound,true,Name : len(&{m deployments}),257,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go#L257,
cilium/cilium,DeleteAll,DeleteAll,Go in for,false,,260,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go#L260,
cilium/cilium,DeleteAll,DeleteAll,Func as a add bound,true,Name : len(namespaces),277,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go#L277,
cilium/cilium,DeleteAll,DeleteAll,len() as a add bound,true,Name : len(namespaces),277,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go#L277,
cilium/cilium,DeleteAll,DeleteAll,Map as a spawning for upper bound,true,Name : map[_/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers.NamespaceName]struct{},278,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go#L278,
cilium/cilium,DeleteAll,DeleteAll,Go in for,false,,280,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/manifest.go#L280,
cilium/cilium,RepeatUntilTrue,RepeatUntilTrue,Go in for,false,,172,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/utils.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/test/helpers/utils.go#L172,
cilium/cilium,UpdateCNPInformation,UpdateCNPInformation,Slice as a spawning for upper bound,true,Name : cnpToUpdate,35,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/policy/groups/controllers.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/policy/groups/controllers.go#L35,
cilium/cilium,UpdateCNPInformation,UpdateCNPInformation,Go in for,false,,37,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/policy/groups/controllers.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/pkg/policy/groups/controllers.go#L37,
cilium/cilium,StartAccessLogServer,StartAccessLogServer,Var as a chan bound,true,bufSize,78,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/proxylib/test/accesslog_server.go,https://github.com/cilium/cilium/blob/745a26b2ead09e689f8626413467d4083a7fa00a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example592136038/proxylib/test/accesslog_server.go#L78,
