Name of Model,Num of communication parameters,Send on close,Close on close,Negative counter,unlock unlocked,Model deadlock
hashicorp--terraform:schema++TestProviderStop_stopFirst515.pml,0,0,0,0,0,0
grpc--grpc-go:reflection++testListServices534.pml,2,0,0,0,0,0
jesseduffield--lazygit:oscommands++TestOSCommandQuote114.pml,0,0,0,0,0,0
hashicorp--vault:pki++TestPki_PermitFQDNs161.pml,1,0,0,0,0,0
stretchr--testify:assert++TestNotEqual498.pml,1,0,0,0,0,0
influxdata--telegraf:kapacitor++createHTTPClient76.pml,0,0,0,0,0,0
labstack--echo:echo++TestBindQueryParamsCaseInsensitive243.pml,0,0,0,0,0,0
influxdata--telegraf:net_response++TestUDPOK1232.pml,1,0,0,1,0,0
photoprism--photoprism:config++TestConfig_InvalidDownloadToken45.pml,0,0,0,0,0,0
gin-gonic--gin:gin++TestContextBindWithQuery1584.pml,0,0,0,0,0,0
influxdata--telegraf:nginx_sts++createHTTPClient83.pml,0,0,0,0,0,0
derailed--k9s:client_test++TestConfigContexts157.pml,0,0,0,0,0,0
cli--cli:checkout++TestPRCheckout_differentRepo_remoteExists255.pml,1,0,0,0,0,0
golang--go:race_test++TestNoRaceArrayWW45.pml,0,0,0,0,0,0
derailed--k9s:dao++ScanForRefs53.pml,1,0,0,0,0,0
valyala--fasthttp:fasthttp++TestClientRetryRequestWithCustomDecider1903.pml,0,0,0,0,0,0
kubernetes--kops:spotinst++NewCloud36.pml,0,0,0,0,0,0
influxdata--telegraf:docker_log++tailMultiplexed372.pml,1,0,0,0,0,0
gravitational--teleport:reversetunnel++TestServerKeyAuth38.pml,1,0,0,0,0,0
vitessio--vitess:vindexes++TestUnshardedVSchema199.pml,0,0,0,0,0,0
photoprism--photoprism:api++Websocket170.pml,0,0,0,0,0,0
beego--beego:httplib++TestToFile254.pml,1,0,0,0,0,0
hyperledger--fabric:gateway++newEndorser54.pml,0,0,0,0,0,0
mattermost--mattermost-server:searchtest++testNotSupportPrecedingWildcards1064.pml,0,0,0,0,0,0
grpc-ecosystem--grpc-gateway:genopenapi++TestApplyTemplateRequestWithBodyQueryParameters2517.pml,0,0,0,0,0,0
google--grumpy:grumpy++TestNotImplementedRepr395.pml,0,0,0,0,0,0
sirupsen--logrus:logrus++TestEscaping100.pml,6,0,0,0,0,0
derailed--k9s:client_test++TestConfigContextNames170.pml,1,0,0,0,0,0
kubernetes--kubernetes:manager++TestSecretStoreGetAlwaysRefresh150.pml,1,0,0,0,1,0
GoogleContainerTools--skaffold:util++TestPortSet26.pml,0,0,0,0,0,0
hashicorp--vault:transit++createBackendWithForceNoCacheWithSysViewWithStorage88.pml,0,0,0,0,0,0
influxdata--telegraf:burrow++createClient215.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceAtomicAddInt6415.pml,0,0,0,0,0,0
istio--istio:v1alpha3++TestIsHttp2Cluster2273.pml,1,0,0,0,0,0
ethereum--go-ethereum:log++BufferedHandler260.pml,1,0,0,0,0,1
nsqio--nsq:nsqlookupd++TestInactiveNodes288.pml,0,0,0,0,0,0
vitessio--vitess:http++GetVSchema27.pml,0,0,0,0,0,0
influxdata--telegraf:fluentd++Gather80.pml,2,0,0,0,0,0
influxdata--telegraf:snmp++TestGetSNMPConnectionTCP300.pml,0,0,0,1,0,0
istio--istio:event_test++TestHandlers_Handle_Multiple_MultipleEvents71.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceSelect112.pml,0,0,0,0,0,0
go-gitea--gitea:test++MockContext27.pml,0,0,0,0,0,0
gravitational--teleport:reversetunnel++TestRemoteClusterTunnelManagerSync30.pml,2,0,0,0,0,0
elastic--beats:v9++TestReadOptionsTemplateFlowSet196.pml,1,0,0,0,0,0
rclone--rclone:cache++TestClear177.pml,1,0,0,0,0,0
elastic--beats:mb++TestModuleFactory117.pml,0,0,0,0,0,0
gin-gonic--gin:gin++testRequest25.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSliceCopyRead89.pml,0,0,0,0,0,0
v2ray--v2ray-core:domainsocket_test++TestListen17.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceAnd21206.pml,0,0,0,0,0,0
syncthing--syncthing:sync++TestRWMutex99.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_ConfigFile2289.pml,0,0,0,0,0,0
grpc--grpc-go:edsbalancer++TestSubConnStateChange386.pml,0,0,0,0,0,0
mattermost--mattermost-server:searchtest++testFileInfoSupportWildcardOutsideQuotes1564.pml,0,0,0,0,0,0
elastic--beats:outputs++WithBackoff38.pml,0,0,0,0,0,0
istio--istio:fixtures++TestDispatcher26.pml,0,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestHookGiveBackCapacity684.pml,0,0,0,0,0,0
ethereum--go-ethereum:runtime++TestBlockhash251.pml,0,0,0,0,0,0
vitessio--vitess:tabletserver++TestConsolidationsUIRedaction350.pml,1,0,0,0,0,0
ethereum--go-ethereum:light++GetBloomBits227.pml,2,0,0,0,0,0
golang--go:race_test++TestRaceAppendSliceStruct1756.pml,0,0,0,0,0,0
hyperledger--fabric:onboarding++generateBootstrapBlock1183.pml,0,0,0,0,0,0
kubernetes--kubernetes:apimachinery++TestWatchClientTimeout38.pml,0,0,0,0,0,0
GoogleContainerTools--skaffold:kustomize++TestKustomizeCleanup206.pml,1,0,0,0,0,0
labstack--echo:echo++TestContext_JSON_CommitsCustomResponseCode388.pml,0,0,0,0,0,0
google--grumpy:grumpy++TestIntNew128.pml,1,0,0,0,0,0
golang--go:race_test++TestRaceBlockAs1592.pml,0,0,0,0,0,0
pingcap--tidb:statistics++enumRangeValues175.pml,3,0,0,0,0,0
istio--istio:v1alpha3++TestVirtualInboundListenerBuilder154.pml,2,0,0,0,0,0
hyperledger--fabric:channelparticipation_test++TestHTTPHandler_ServeHTTP_ListSingle202.pml,0,0,0,0,0,0
hyperledger--fabric:protoutil_test++TestCreateSignedEnvelope321.pml,0,0,0,0,0,0
pingcap--tidb:executor++getBuildStatsConcurrency206.pml,0,0,0,0,0,0
kubernetes--kubernetes:kubectl++runPortForward173.pml,0,0,0,0,0,0
hashicorp--consul:info++Run32.pml,4,0,0,0,0,0
hyperledger--fabric:lscc++TestGetChaincodes910.pml,0,0,0,0,0,0
fyne-io--fyne:dialog++TestDialog_ConfirmCallbackOnlyOnConfirm48.pml,0,0,0,0,0,1
tal-tech--go-zero:threading++TestRoutineGroupRun13.pml,0,0,0,0,0,0
mattermost--mattermost-server:config++TestEmitter15.pml,0,0,0,0,0,0
hashicorp--vault:rafttests++TestRaft_RetryAutoJoin70.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSliceVarCopy366.pml,0,0,0,0,0,0
dgraph-io--dgraph:testutil++GetClientToGroup115.pml,1,0,0,0,0,0
hashicorp--terraform:plugin++TestGRPCProvider_GetSchema86.pml,2,0,0,0,0,0
influxdata--telegraf:csgo++Gather53.pml,1,0,0,0,0,0
kubernetes--kops:awstasks++PreRun263.pml,0,0,0,0,0,0
kubernetes--minikube:cruntime++PauseContainers316.pml,0,0,0,0,0,0
valyala--fasthttp:fasthttp++TestRequestCtxRedirectHTTPSSchemeless385.pml,0,0,0,0,0,0
grafana--k6:cloud++newOutput99.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestImport_emptyConfig706.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_ImgPath238.pml,0,0,0,0,0,0
influxdata--telegraf:loki++createClient80.pml,0,0,0,0,0,0
influxdata--telegraf:kibana++createHTTPClient168.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestImport_dataResource940.pml,0,0,0,0,0,0
hyperledger--fabric:endorser++TestNewMetrics16.pml,0,0,0,0,0,0
kubernetes--kubernetes:upgrade++CheckClusterHealth272.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestShow_planWithChanges173.pml,0,0,0,0,0,0
cloudreve--Cloudreve:cache++TestRedisStore_Delete282.pml,0,0,0,0,0,0
wagoodman--dive:cmd++doAnalyzeCmd16.pml,0,0,0,0,0,0
golang--go:httptest++testServerClientTransportType167.pml,1,0,0,0,0,0
rancher--rancher:aks++newClientAuthorizer527.pml,0,0,0,0,0,0
istio--istio:integration++TestParallelWhenDone98.pml,0,0,0,0,0,0
traefik--traefik:pilot++TestClient_SendInstanceInfo70.pml,0,0,0,0,0,0
derailed--k9s:view++makeContext154.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_SitePreview365.pml,0,0,0,0,0,0
hashicorp--consul:fsm++TestFSM_KVSLock569.pml,0,0,0,0,0,0
hashicorp--consul:keyring++TestKeyringCommand_help85.pml,0,0,0,0,0,0
valyala--fasthttp:stackless++testConcurrent104.pml,1,0,0,0,0,0
kubernetes--kubernetes:storageclasses++TestStorageClasses38.pml,0,0,0,0,0,0
helm--helm:getter++TestCollectPlugins26.pml,2,0,0,0,0,0
Netflix--chaosmonkey:config++TestDefaultCronForStartHourOneAM55.pml,0,0,0,0,0,0
hashicorp--terraform:s3++TestBackendConfig44.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceOr1254.pml,0,0,0,0,0,0
golang--go:pprof++TestCPUProfileWithFork447.pml,1,0,0,0,0,0
hyperledger--fabric:txmgr++TestName1595.pml,0,0,0,0,0,0
go-martini--martini:martini++Test_Martini_ServeHTTP39.pml,0,0,0,0,0,0
nsqio--nsq:nsqlookupd++TestDeleteChannel386.pml,0,0,0,0,0,0
rclone--rclone:googlephotos++TestNewAlbums10.pml,0,0,0,0,0,0
ethereum--go-ethereum:external++NewExternalBackend43.pml,0,0,0,0,0,0
gin-gonic--gin:gin++TestContextHandlerName352.pml,0,0,0,0,0,0
pingcap--tidb:expression++evalFromUnixTime1712.pml,0,0,0,0,0,0
grafana--loki:queryrange++Test_seriesLimiter53.pml,0,0,0,0,0,0
elastic--beats:mqtt++TestWait233.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestApply_approveNo100.pml,0,0,0,0,0,0
golang--go:runtime_test++TestChanSendInterface494.pml,0,0,0,0,0,0
vitessio--vitess:command++commandSetShardTabletControl258.pml,0,0,0,0,0,0
v2ray--v2ray-core:websocket_test++Test_listenWSAndDial17.pml,0,0,0,0,0,0
hashicorp--consul:logout++Run33.pml,0,0,0,0,0,0
hyperledger--fabric:statebased++Test022.pml,0,0,0,0,0,0
vitessio--vitess:command++commandGetVSchema122.pml,0,0,0,0,0,0
kubernetes--kubernetes:dockershim++TestListContainers123.pml,6,0,0,0,0,0
istio--istio:strategy++TestStrategy_NewWithDefaults165.pml,0,0,0,0,0,0
vitessio--vitess:binlog++TestTablesFilterSkip68.pml,0,0,0,0,0,0
mattermost--mattermost-server:imageproxy++TestGetProxiedImageURL14.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestApply_destroyApproveYes193.pml,0,0,0,0,0,0
moby--moby:plugins++testActive44.pml,0,0,0,0,0,0
grpc-ecosystem--grpc-gateway:integration_test++testEchoOneof1249.pml,0,0,0,0,0,0
rclone--rclone:odrvcookie++getSPCookie122.pml,1,0,0,0,0,0
moby--moby:logger++TestRingCap51.pml,0,0,0,0,0,0
vitessio--vitess:verticalsplit++validateKeyspaceJSON700.pml,2,0,0,0,0,0
photoprism--photoprism:config++TestConfig_TemplatesPath217.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceOr1230.pml,0,0,0,0,0,0
hashicorp--terraform:statemgr++TestFilesystem_backupAndReadPath185.pml,0,0,0,0,0,0
mattermost--mattermost-server:searchtest++testFileInfoSearchUsingCombinedFilters993.pml,0,0,0,0,0,0
hyperledger--fabric:cache++newSecondChanceCache41.pml,0,0,0,0,0,0
hyperledger--fabric:cluster_test++TestSubmitSuccess89.pml,0,0,0,0,0,0
grpc-ecosystem--grpc-gateway:genopenapi++TestApplyTemplateRequestWithUnusedReferences2384.pml,0,0,0,0,0,0
hashicorp--consul:tokencreate++Run82.pml,4,0,0,0,0,0
dapr--dapr:pubsub++DeclarativeKubernetes147.pml,1,0,0,0,0,0
kubernetes--kubernetes:glusterfs++TestRelease201.pml,0,0,0,0,0,0
kubernetes--kubernetes:goroutinemap++Test_NewGoRoutineMap_Positive_WaitWithExpBackoff422.pml,0,0,0,0,0,1
golang--go:race_test++TestRaceSliceString1730.pml,0,0,0,0,0,0
golang--go:jsonrpc++myPipe304.pml,0,0,0,0,0,0
istio--istio:serviceentry++TestServiceDiscoveryServices144.pml,4,0,0,0,0,0
containers--podman:libpod++TestBuildContainerGraphFourContainersNoneInCycle287.pml,0,0,0,0,0,0
influxdata--telegraf:aliyuncms++TestGather273.pml,1,0,0,0,0,0
rclone--rclone:policy++Create78.pml,0,0,0,0,0,0
hashicorp--consul:fsm++TestFSM_CARoots1360.pml,0,0,0,0,0,0
gocolly--colly:colly++TestBasicUnmarshal28.pml,0,0,0,0,0,0
kubernetes--kubernetes:master++TestObjectSizeResponses300.pml,1,0,0,0,0,0
vitessio--vitess:ristretto++TestCacheGet334.pml,0,0,0,0,0,0
ipfs--go-ipfs:ipfsfetcher++TestIpfsFetcher22.pml,0,0,0,0,0,0
vitessio--vitess:sqltypes++ResolveValue77.pml,0,0,0,0,0,0
hyperledger--fabric:v20++New70.pml,0,0,0,0,0,0
derailed--k9s:client_test++TestConfigClusterNames183.pml,1,0,0,0,0,0
istio--istio:structpath_test++TestContainSubstring25.pml,2,0,0,0,0,0
influxdata--telegraf:kinesis_consumer++TestKinesisConsumer_onMessage15.pml,2,0,0,0,0,0
vitessio--vitess:vtgate++TestMysqlProtocolInvalidDB136.pml,0,0,0,0,0,0
hashicorp--terraform:terraform++TestContext2Apply_destroyModuleWithAttrsReferencingResource5794.pml,0,0,0,0,0,0
rclone--rclone:mountlib++startBackgroundMode13.pml,0,0,0,0,0,0
kubernetes--kubernetes:images++TestPullAndListImageWithPodAnnotations260.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestInit_fromModule_dstInSrc109.pml,0,0,0,0,0,0
influxdata--telegraf:ping++TestPingBinary406.pml,0,0,0,0,0,0
hashicorp--terraform:tfplugin5++_Provisioner_ProvisionResource_Handler5238.pml,0,0,0,0,0,0
kubernetes--kops:protokube++NewDOVolumes85.pml,0,0,0,0,0,0
syncthing--syncthing:connections++TestLimiterInit60.pml,0,0,0,0,0,0
elastic--beats:pipelinemanager++loadNewPipeline51.pml,0,0,0,0,0,0
fyne-io--fyne:internal++TestPrefs_IntWithFallback87.pml,1,0,0,0,0,0
influxdata--telegraf:cloud_pubsub++TestPubSub_Error148.pml,0,0,0,0,0,0
hyperledger--fabric:service++TestJoinChannelConfig140.pml,3,0,0,0,0,0
istio--istio:snapshotter++TestSnapshotterWaitForAllSync121.pml,0,0,0,0,0,0
chrislusf--seaweedfs:command++sendToElasticSearchFunc159.pml,0,0,0,0,0,0
elastic--beats:atomic++TestContextCancelledInstall57.pml,0,0,0,0,0,0
jmoiron--sqlx:reflectx++TestBasic13.pml,0,0,0,0,0,0
kubernetes--kubernetes:devicemanager++TestResetExtendedResource996.pml,2,0,0,0,0,0
istio--istio:inmemory++TestKubeSource_NonStringKey244.pml,2,0,0,0,0,0
golang--go:race_test++TestRaceAsFunc21801.pml,0,0,0,0,0,0
vitessio--vitess:logutil++NewChannelLogger218.pml,1,0,0,0,0,0
cayleygraph--cayley:client++QuadWriter76.pml,0,0,0,0,0,0
influxdata--telegraf:jolokia2++Gather60.pml,2,0,0,0,0,0
gin-gonic--gin:gin++TestContextRenderXML895.pml,0,0,0,0,0,0
photoprism--photoprism:api++TestUpdateAlbumLink65.pml,0,0,0,0,0,0
hyperledger--fabric:statebased++Test4Multiple402.pml,0,0,0,0,0,0
cli--cli:download++Test_List_perRepository43.pml,1,0,0,0,0,0
cayleygraph--cayley:schema_test++TestWriteAsQuads24.pml,2,0,0,0,0,0
golang--go:race_test++TestNoRaceComp230.pml,0,0,0,0,0,0
wtfutil--wtf:mercurial++commits64.pml,0,0,0,0,0,0
influxdata--telegraf:aerospike++TestAerospikeStatisticsPartialErrIntegration36.pml,0,0,0,0,0,0
ethereum--go-ethereum:state++TestSnapshotEmpty145.pml,2,0,0,0,0,0
ethereum--go-ethereum:backends++TestSimulatedBackend_HeaderByHash584.pml,0,0,0,0,0,0
hyperledger--fabric:fileledger++initialize42.pml,0,0,0,0,0,0
chrislusf--seaweedfs:filer++FindRemoteStorageClient93.pml,0,0,0,0,0,0
photoprism--photoprism:config++TestConfig_SerialChecksum392.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestStateShow_configured_provider198.pml,0,0,0,0,0,0
prometheus--prometheus:promql++TestQueryLogging26.pml,0,0,0,0,0,1
pingcap--tidb:executor++buildDAGExecutor128.pml,0,0,0,0,0,0
istio--istio:caclient_test++TestGetTokenForXDS40.pml,1,0,0,0,0,0
hashicorp--vault:database++DeleteUser185.pml,0,0,0,0,0,0
grpc-ecosystem--grpc-gateway:descriptor++TestLoadGrpcAPIServiceFromYAMLInvalidType8.pml,0,0,0,0,0,0
gohugoio--hugo:hugolib++NewSiteForCfg627.pml,0,0,0,0,0,0
golang--go:net++cgoLookupPort66.pml,0,0,0,0,0,0
gin-gonic--gin:render++TestRenderSecureJSONFail102.pml,0,0,0,0,0,0
kubernetes--kubernetes:aws++GroupSize62.pml,0,0,0,0,0,0
gin-gonic--gin:gin++TestContextShouldBindWithJSON1653.pml,0,0,0,0,0,0
influxdata--telegraf:dns_query++TestGatheringTimeout119.pml,0,0,0,0,0,0
ethereum--go-ethereum:nat++discoverPMP65.pml,1,0,0,0,0,0
hashicorp--packer:command++fatalCommand15.pml,0,0,0,0,0,0
golang--go:build++MatchFile1350.pml,0,0,0,0,0,0
influxdata--telegraf:nginx_vts++createHTTPClient83.pml,0,0,0,0,0,0
hashicorp--consul:logging++TestGatedWriter13.pml,1,0,0,0,0,0
mattermost--mattermost-server:storetest++testChannelStoreGetMemberForPost4339.pml,0,0,0,0,0,0
pingcap--tidb:core++buildSimple2211.pml,0,0,0,0,0,0
beego--beego:mock++TestMockContext31.pml,0,0,0,0,0,0
golang--go:sync_test++TestWaitGroupMisuse57.pml,0,0,0,1,0,0
pingcap--tidb:executor++handleNoDelay386.pml,0,0,0,0,0,0
istio--istio:ra++TestValidateCSR127.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSelect2188.pml,0,0,0,0,0,0
hashicorp--vault:cassandra++new43.pml,0,0,0,0,0,0
hyperledger--fabric:filerepo_test++TestFileRepo_Remove119.pml,0,0,0,0,0,0
golang--go:net++TestWriteTimeoutMustNotReturn543.pml,0,0,0,0,0,0
kubernetes--kubernetes:pleg++newTestGenericPLEGWithChannelSize55.pml,1,0,0,0,0,0
gin-gonic--gin:gin++TestContextClientIP1395.pml,2,0,0,0,0,0
chrislusf--seaweedfs:topology++DistributedOperation155.pml,2,0,0,0,0,0.6666666666666670
kubernetes--minikube:cni++applyManifest168.pml,0,0,0,0,0,0
traefik--traefik:circuitbreaker++New25.pml,0,0,0,0,0,0
grafana--loki:ingester++TestFPMapper58.pml,0,0,0,0,0,0
hashicorp--consul:fsm++TestFSM_RegisterNode46.pml,0,0,0,0,0,0
rancher--rancher:eks++getClientset1081.pml,0,0,0,0,0,0
mattermost--mattermost-server:model++GetUserThread6213.pml,0,0,0,0,0,0
kubernetes--minikube:cmd++readByteWithTimeout174.pml,0,0,0,0,0,1
hashicorp--terraform:remote++TestWriteStateForMigration289.pml,1,0,0,0,0,0
fyne-io--fyne:canvas++TestBase_Resize28.pml,0,0,0,0,0,0
tal-tech--go-zero:handler++TestSheddingHandlerNoShedding72.pml,0,0,0,0,0,0
GoogleContainerTools--skaffold:event++DevLoopFailedWithErrorCode368.pml,0,0,0,0,0,0
hyperledger--fabric:state++waitUntilTrueOrTimeout1747.pml,1,0,1,0,0,0
hashicorp--vault:cachememdb++Flush231.pml,0,0,0,0,0,0
gin-gonic--gin:gin++TestContextRenderFileFromFS1024.pml,0,0,0,0,0,0
grafana--k6:tc39++TestTC39542.pml,1,0,0,0,0,0
hashicorp--consul:inspect++TestSnapshotInspectCommand81.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSelect4228.pml,0,0,0,0,0,0
rancher--rancher:provisioning++NewFactoryFromConfigWithOptions50.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceSelect3207.pml,0,0,0,0,0,0
minio--minio:lsync_test++TestUnlockPanic297.pml,0,0,0,0,0,0
influxdata--telegraf:chrony++Gather45.pml,0,0,0,0,0,0
GoogleContainerTools--skaffold:event++LogMetaEvent549.pml,0,0,0,0,0,0
cloudreve--Cloudreve:cache++TestMemoStore_Gets73.pml,0,0,0,0,0,0
golang--go:http_test++TestNoCrashReturningTransportAltConn4301.pml,0,0,0,0,0,1
go-kratos--kratos:errors++IsCancelled20.pml,0,0,0,0,0,0
hyperledger--fabric:privdata++TestNewDataRetriever_GetDataFromTransientStore29.pml,1,0,0,0,0,0
cayleygraph--cayley:gizmo++TestIssue160787.pml,0,0,0,0,0,0
mattermost--mattermost-server:searchtest++testFileInfoSearchOrExcludeFileInfosInChannel630.pml,0,0,0,0,0,0
fyne-io--fyne:glfw++Test_Menu_Empty14.pml,1,0,0,0,0,0
go-gitea--gitea:routers++InstallInit41.pml,0,0,0,0,0,0
wtfutil--wtf:git++pull74.pml,0,0,0,0,0,0
kubernetes--minikube:cruntime++ListImages166.pml,1,0,0,0,0,0
dgraph-io--dgraph:resolve++Resolve691.pml,0,0,0,0,0,0
influxdata--telegraf:agent++Test847.pml,3,0,0,0,0,1
grpc-ecosystem--grpc-gateway:runtime_test++TestJSONBuiltinEncoder118.pml,0,0,0,0,0,0
hashicorp--consul:bindingruleupdate++Run108.pml,0,0,0,0,0,0
kubernetes--kubernetes:csi++TestBlockMapperSetupDeviceError241.pml,0,0,0,0,0,0
gravitational--teleport:client++newClientConn1186.pml,0,0,0,0,0,0
vitessio--vitess:vtgate++TestTxConnResolveSetRollbackFail1020.pml,0,0,0,0,0,0
kubernetes--kops:validation++BuildMockCloud46.pml,0,0,0,0,0,0
go-gitea--gitea:context++Contexter589.pml,1,0,0,0,0,0
vitessio--vitess:srvtopo++TestFilteringServerGetSrvKeyspameNamesFiltersEverythingOut104.pml,0,0,0,0,0,0
matryer--xbar:plugins++Run103.pml,1,0,0,0,0,0
grafana--loki:queryrange++Test_ExitEarly508.pml,0,0,0,0,0,0
v2fly--v2ray-core:fakedns++TestFakeDnsHolderCreateMappingManyAndResolve38.pml,0,0,0,0,0,0
beego--beego:context++TestContext_Session51.pml,0,0,0,0,0,0
prometheus--prometheus:notifier++TestHandlerNextBatch72.pml,1,0,0,0,0,0
cloudreve--Cloudreve:filesystem++TestFileSystem_IsPathExist60.pml,0,0,0,0,0,0
hashicorp--consul:maint++TestMaintCommand_ConflictingArgs20.pml,0,0,0,0,0,0
rclone--rclone:cache++TestEntries192.pml,1,0,0,0,0,0
hyperledger--fabric:cache++TestSecondChanceCache17.pml,0,0,0,0,0,0
hyperledger--fabric:statebased++Test4367.pml,0,0,0,0,0,0
minio--minio:env++TestWebEnv62.pml,0,0,0,0,0,0
kubernetes--kubernetes:scheduling++TestBasicPVCache184.pml,0,0,0,0,0,0
cloudreve--Cloudreve:oss++TestDriver_Put257.pml,0,0,0,0,0,0
GoogleContainerTools--skaffold:local++TestRunPruneImageRemoveFailed114.pml,1,0,0,0,0,0
grpc--grpc-go:dns++TestReportError1350.pml,0,0,0,0,0,0
go-gitea--gitea:log++TestConnLoggerClose155.pml,0,0,0,0,0,0
hashicorp--terraform:command++TestFmt_fileArg256.pml,0,0,0,0,0,0
pingcap--tidb:tikv++GetLeaderStoreID1482.pml,0,0,0,0,0,0
istio--istio:sdsc++NewClient66.pml,0,0,0,0,0,0
grpc-ecosystem--grpc-gateway:integration_test++TestABEPatch831.pml,0,0,0,0,0,0
elastic--beats:syncgateway++ModuleBuilder51.pml,0,0,0,0,0,0
v2ray--v2ray-core:core++RequireFeatures153.pml,1,0,0,0,0,0
hashicorp--vault:aws++deleteTestUser447.pml,0,0,0,0,0,0
pingcap--tidb:executor++executeAlterInstance1354.pml,0,0,0,0,0,0
kubernetes--kubernetes:glusterfs++TestNewInvalidRange37.pml,0,0,0,0,0,0
grpc--grpc-go:testutils_test++TestPipeListener37.pml,0,0,0,0,0,0
elastic--beats:memcache++Test_TextParseSetCont139.pml,0,0,0,0,0,0
tal-tech--go-zero:threading++Start18.pml,1,0,0,0,0,0.6666666666666670
vitessio--vitess:vindexes++TestBuildVSchemaDupVindex1532.pml,0,0,0,0,0,0
vitessio--vitess:engine++TestRouteSortWeightStrings882.pml,0,0,0,0,0,0
hashicorp--terraform:views++TestPreRefresh_noID442.pml,0,0,0,0,0,0
influxdata--telegraf:aerospike++TestDisableQueryNamespacesIntegration94.pml,0,0,0,0,0,0
elastic--beats:diskqueue++TestMaybeWritePending664.pml,1,0,0,0,0,1
kubernetes--kubernetes:userspace++ProxyTCP154.pml,0,0,0,0,0,0
hyperledger--fabric:semaphore_test++TestSemaphoreAcquireBlocking22.pml,0,0,0,0,0,0
golang--go:atomic_test++TestStoreLoadRelAcq641349.pml,2,0,0,0,0,0
hashicorp--packer:yandex++NewDriverYC37.pml,0,0,0,0,0,0
hyperledger--fabric:common++Broadcast37.pml,0,0,0,0,0,0
kubernetes--kubernetes:scheduling++TestRestorePVC401.pml,0,0,0,0,0,0
hashicorp--consul:read++Run41.pml,0,0,0,0,0,0
kubernetes--kops:vfs++Test_newVaultPath45.pml,0,0,0,0,0,0
wtfutil--wtf:mercurial++checkout85.pml,0,0,0,0,0,0
grpc--grpc-go:grpc++TestStreamContext124.pml,0,0,0,0,0,0
moby--moby:events++TestIgnoreBufferedWhenNoTimes257.pml,1,0,0,0,0,0
gravitational--teleport:scp++TestSend103.pml,1,0,0,0,0,0
kubernetes--kops:fi++TestVFSCAStoreRoundTrip50.pml,1,0,0,0,0,0
tal-tech--go-zero:mathx++TestUnstable_AroundIntLarge29.pml,0,0,0,0,0,0
vitessio--vitess:ristretto++TestStoreDel58.pml,0,0,0,0,0,0
vitessio--vitess:command++commandSetWritable410.pml,0,0,0,0,0,0
go-kit--kit:eureka++TestExpiredInstance88.pml,0,0,0,0,0,0
gopherjs--gopherjs:tests++TestCloseAfterReceiving173.pml,0,0,0,0,0,0
hashicorp--consul:grpc++newTestServer41.pml,0,0,0,0,0,0
grpc--grpc-go:proto++TestStaggeredMarshalAndUnmarshalUsingSamePool95.pml,2,0,0,0,0,0
grpc--grpc-go:edsbalancer++TestCounterUpdate627.pml,0,0,0,0,0,0
photoprism--photoprism:webdav++TestClient_DownloadDir108.pml,0,0,0,0,0,0
golang--go:race_test++TestNoRaceChanSyncCloseRecv3132.pml,0,0,0,0,0,0
mattermost--mattermost-server:app++TestBusyRace90.pml,0,0,0,0,0,0
hyperledger--fabric:v13++TestStateBasedValidationFailure287.pml,0,0,0,0,0,0
hashicorp--terraform:schema++readSet99.pml,0,0,0,0,0,0
labstack--echo:echo++TestEcho55.pml,0,0,0,0,0,0
istio--istio:event_test++TestRouter_Single_Handle_AddToNil46.pml,1,0,0,0,0,0
mattermost--mattermost-server:app++TestGetGroupMessageNotificationEmailSubjectFull35.pml,0,0,0,0,0,0
pingcap--tidb:cophandler++newTestStore445.pml,0,0,0,0,0,0
grpc-ecosystem--grpc-gateway:runtime_test++TestJSONPbDecoderUnknownField490.pml,0,0,0,0,0,0
ethereum--go-ethereum:fetcher++TestDistantPropagationDiscarding614.pml,0,0,0,0,0,0
golang--go:json++typeEncoder381.pml,0,0,0,0,0,1
beego--beego:etcd++readEtcdConfig105.pml,0,0,0,0,0,0
hyperledger--fabric:lscc++TestGetInstalledChaincodes991.pml,0,0,0,0,0,0
golang--go:race_test++TestRaceMethodThunk22014.pml,0,0,0,0,0,0
elastic--beats:ipfix++New31.pml,0,0,0,0,0,0
