Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link,
pingcap/tidb,resolveLockAsync,resolveLockAsync,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/store/tikv.RegionVerID][][]byte,758,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go#L758,
pingcap/tidb,checkAllSecondaries,checkAllSecondaries,Func as a chan bound,true,Name : len(regions),787,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go#L787,
pingcap/tidb,checkAllSecondaries,checkAllSecondaries,len() as a chan bound,true,Name : len(regions),787,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go#L787,
pingcap/tidb,checkAllSecondaries,checkAllSecondaries,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/store/tikv.RegionVerID][][]byte,789,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go#L789,
pingcap/tidb,checkAllSecondaries,checkAllSecondaries,Go in for,false,,793,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go#L793,
pingcap/tidb,checkAllSecondaries,checkAllSecondaries,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/store/tikv.RegionVerID][][]byte,799,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/lock_resolver.go#L799,
pingcap/tidb,RunOnRange,RunOnRange,Integer as a spawning for lower bound,true,0,123,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go#L123,
pingcap/tidb,RunOnRange,RunOnRange,Integer as a add bound,true,1,126,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go#L126,
pingcap/tidb,RunOnRange,run,Go in for,false,,127,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go#L127,
pingcap/tidb,RunOnRange,run,Slice as a spawning for upper bound,true,Name : workers,202,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go#L202,
pingcap/tidb,RunOnRange,run,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/range_task.go:149:10 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/2pc.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/2pc.go#L0,
pingcap/tidb,sendBatchReq,sendBatchReq,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/store/tikv.RegionVerID][][]byte,404,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L404,
pingcap/tidb,sendBatchReq,sendBatchReq,Func as a chan bound,true,Name : len(batches),408,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L408,
pingcap/tidb,sendBatchReq,sendBatchReq,len() as a chan bound,true,Name : len(batches),408,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L408,
pingcap/tidb,sendBatchReq,sendBatchReq,Slice as a spawning for upper bound,true,Name : batches,409,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L409,
pingcap/tidb,sendBatchReq,sendBatchReq,Go in for,false,,411,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L411,
pingcap/tidb,sendBatchReq,sendBatchReq,Func as a for upper bound,false,Name : len(batches),426,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L426,
pingcap/tidb,sendBatchReq,sendBatchReq,len() as a for upper bound,false,Name : len(batches),426,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L426,
pingcap/tidb,sendBatchReq,sendBatchReq,Integer as a for lower bound,false,0,426,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L426,
pingcap/tidb,sendBatchPut,sendBatchPut,Slice as a spawning for upper bound,true,Name : keys,544,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L544,
pingcap/tidb,sendBatchPut,sendBatchPut,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/store/tikv.RegionVerID][][]byte,553,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L553,
pingcap/tidb,sendBatchPut,sendBatchPut,Func as a chan bound,true,Name : len(batches),557,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L557,
pingcap/tidb,sendBatchPut,sendBatchPut,len() as a chan bound,true,Name : len(batches),557,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L557,
pingcap/tidb,sendBatchPut,sendBatchPut,Slice as a spawning for upper bound,true,Name : batches,558,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L558,
pingcap/tidb,sendBatchPut,sendBatchPut,Go in for,false,,560,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L560,
pingcap/tidb,sendBatchPut,sendBatchPut,Func as a for upper bound,false,Name : len(batches),567,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L567,
pingcap/tidb,sendBatchPut,sendBatchPut,len() as a for upper bound,false,Name : len(batches),567,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L567,
pingcap/tidb,sendBatchPut,sendBatchPut,Integer as a for lower bound,false,0,567,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/rawkv.go#L567,
pingcap/tidb,batchGetKeysByRegions,batchGetKeysByRegions,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/store/tikv.RegionVerID][][]byte,218,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go#L218,
pingcap/tidb,batchGetKeysByRegions,batchGetKeysByRegions,Slice as a spawning for upper bound,true,Name : batches,229,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go#L229,
pingcap/tidb,batchGetKeysByRegions,batchGetKeysByRegions,Go in for,false,,231,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go#L231,
pingcap/tidb,batchGetKeysByRegions,batchGetKeysByRegions,Func as a for upper bound,false,Name : len(batches),237,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go#L237,
pingcap/tidb,batchGetKeysByRegions,batchGetKeysByRegions,len() as a for upper bound,false,Name : len(batches),237,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go#L237,
pingcap/tidb,batchGetKeysByRegions,batchGetKeysByRegions,Integer as a for lower bound,false,0,237,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/snapshot.go#L237,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/store/tikv.RegionVerID][][]byte,52,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L52,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,Func as a chan bound,true,Name : len(batches),71,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L71,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,len() as a chan bound,true,Name : len(batches),71,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L71,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,Slice as a spawning for upper bound,true,Name : batches,72,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L72,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,Go in for,false,,73,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L73,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,Func as a for upper bound,false,Name : len(batches),92,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L92,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,len() as a for upper bound,false,Name : len(batches),92,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L92,
pingcap/tidb,splitBatchRegionsReq,splitBatchRegionsReq,Integer as a for lower bound,false,0,92,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/split_region.go#L92,
pingcap/tidb,LockKeys,LockKeys,Slice as a spawning for upper bound,true,Name : keysInput,395,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/txn.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/txn.go#L395,
pingcap/tidb,LockKeys,LockKeys,Slice as a spawning for upper bound,true,Name : keys,462,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/txn.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/txn.go#L462,
pingcap/tidb,LockKeys,LockKeys,Slice as a spawning for upper bound,true,Name : keys,492,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/txn.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/txn.go#L492,
pingcap/tidb,ServeHTTP,ServeHTTP,Map as a spawning for upper bound,true,Name : map[string]*github.com/pingcap/tidb/domain/infosync.ServerInfo,1671,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/http_handler.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/http_handler.go#L1671,
pingcap/tidb,TryGracefulDown,GracefulDown,For loop not well formed,false,Init : &{[i] 49167904 := [0xc064ab7c80]} Cond : &{count 49167916 > 0xc064ab7cc0} Post : &{i 49167922 ++},590,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/server.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/server.go#L590,
pingcap/tidb,TryGracefulDown,TryGracefulDown,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/server.go:605:10 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/server.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/server.go#L0,
pingcap/tidb,zipInfoForSQL,zipInfoForSQL,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/server.tableNamePair]struct{},130,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go#L130,
pingcap/tidb,zipInfoForSQL,zipInfoForSQL,Map as a spawning for upper bound,true,Name : map[github.com/pingcap/tidb/server.tableNamePair]struct{},155,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go#L155,
pingcap/tidb,zipInfoForSQL,zipInfoForSQL,Slice as a spawning for upper bound,true,Name : sRows,185,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go#L185,
pingcap/tidb,zipInfoForSQL,zipInfoForSQL,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go:217:10 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/sql_info_fetcher.go#L0,
pingcap/tidb,NewTokenLimiter,NewTokenLimiter,Var as a chan bound,true,count,38,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go#L38,
pingcap/tidb,NewTokenLimiter,NewTokenLimiter,Var as a for upper bound,false,count,39,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go#L39,
pingcap/tidb,NewTokenLimiter,NewTokenLimiter,Func as a for lower bound,false,Name : uint(&{49149174 INT 0}),39,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go#L39,
pingcap/tidb,NewTokenLimiter,NewTokenLimiter,Could not parse the name of the function at pos /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go:39:11,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/server/tokenlimiter.go#L0,
pingcap/tidb,Start,Start,Integer as a add bound,true,1,94,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L94,
pingcap/tidb,Start,Start,A receive on a channel that could not be parsed by Gomela at position /var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go:189:17 was found.,false,,0,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L0,
pingcap/tidb,doUnsafeDestroyRangeRequest,doUnsafeDestroyRangeRequest,Func as a chan bound,true,Name : len(stores),736,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L736,
pingcap/tidb,doUnsafeDestroyRangeRequest,doUnsafeDestroyRangeRequest,len() as a chan bound,true,Name : len(stores),736,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L736,
pingcap/tidb,doUnsafeDestroyRangeRequest,doUnsafeDestroyRangeRequest,Slice as a spawning for upper bound,true,Name : stores,738,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L738,
pingcap/tidb,doUnsafeDestroyRangeRequest,doUnsafeDestroyRangeRequest,Integer as a add bound,true,1,741,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L741,
pingcap/tidb,doUnsafeDestroyRangeRequest,doUnsafeDestroyRangeRequest,Go in for,false,,742,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L742,
pingcap/tidb,doUnsafeDestroyRangeRequest,doUnsafeDestroyRangeRequest,Slice as a spawning for upper bound,true,Name : stores,765,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go,https://github.com/pingcap/tidb/blob/c7651f02be36b5faf95a204d20f8859eb9c2080a//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example730203764/store/tikv/gcworker/gc_worker.go#L765,
