Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
moby/moby,authorization++TestAuthZRequestPlugin61,TestAuthZRequestPlugin,new Mutex,false,Name :server_server_Config_ErrorLog_mu,62,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L61,master
moby/moby,authorization++TestAuthZRequestPlugin61,TestAuthZRequestPlugin,new Mutex,false,Name :server_server_Config_nextProtoOnce_m,62,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L61,master
moby/moby,authorization++TestAuthZRequestPlugin61,TestAuthZRequestPlugin,new Mutex,false,Name :server_server_Config_mu,62,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L61,master
moby/moby,authorization++TestAuthZRequestPlugin61,TestAuthZRequestPlugin,new WaitGroup,false,Name :server_server_wg,62,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L61,master
moby/moby,authorization++TestAuthZRequestPlugin61,TestAuthZRequestPlugin,new Mutex,false,Name :server_server_mu,62,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L61,master
moby/moby,authorization++TestAuthZRequestPlugin61,TestAuthZRequestPlugin,new Mutex,false,Name :authZPlugin_once_m,66,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L61,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_t_context_match_mu,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_t_context_mu,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_server_TLS_mutex,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_server_Config_TLSConfig_mutex,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_server_Config_ErrorLog_mu,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_server_Config_nextProtoOnce_m,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_server_Config_mu,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new WaitGroup,false,Name :server_server_wg,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :server_server_mu,94,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestAuthZResponsePlugin93,TestAuthZResponsePlugin,new Mutex,false,Name :authZPlugin_once_m,98,https://github.com/moby/moby/blob/master/pkg/authorization/authz_unix_test.go#L93,master
moby/moby,authorization++TestMiddleware13,TestMiddleware,new Mutex,false,Name :m_mu,16,https://github.com/moby/moby/blob/master/pkg/authorization/middleware_test.go#L13,master
reference%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
reference%!(EXTRA string=,, string=NotFound, string=,, string=MODEL ERROR = The receiver of func , string=NotFound, string= was not an ident)
reference%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
reference%!(EXTRA string=,, string=InvalidParameter, string=,, string=MODEL ERROR = The receiver of func , string=InvalidParameter, string= was not an ident)
reference%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
reference%!(EXTRA string=,, string=Conflict, string=,, string=MODEL ERROR = The receiver of func , string=Conflict, string= was not an ident)
reference%!(EXTRA string=,, string=Len, string=,, string=MODEL ERROR = The receiver of func , string=Len, string= was not an ident)
reference%!(EXTRA string=,, string=Swap, string=,, string=MODEL ERROR = The receiver of func , string=Swap, string= was not an ident)
reference%!(EXTRA string=,, string=Less, string=,, string=MODEL ERROR = The receiver of func , string=Less, string= was not an ident)
reference%!(EXTRA string=,, string=Len, string=,, string=MODEL ERROR = The receiver of func , string=Len, string= was not an ident)
reference%!(EXTRA string=,, string=Swap, string=,, string=MODEL ERROR = The receiver of func , string=Swap, string= was not an ident)
reference%!(EXTRA string=,, string=Less, string=,, string=MODEL ERROR = The receiver of func , string=Less, string= was not an ident)
graphtest%!(EXTRA string=,, string=Less, string=,, string=MODEL ERROR = The receiver of func , string=Less, string= was not an ident)
graphtest%!(EXTRA string=,, string=Len, string=,, string=MODEL ERROR = The receiver of func , string=Len, string= was not an ident)
graphtest%!(EXTRA string=,, string=Swap, string=,, string=MODEL ERROR = The receiver of func , string=Swap, string= was not an ident)
xfer%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
moby/moby,fakegit++New49,New,new Mutex,false,Name :httpServer_TLS_mutex,109,https://github.com/moby/moby/blob/master/testutil/fakegit/fakegit.go#L49,master
moby/moby,fakegit++New49,New,new Mutex,false,Name :httpServer_Config_TLSConfig_mutex,109,https://github.com/moby/moby/blob/master/testutil/fakegit/fakegit.go#L49,master
moby/moby,fakegit++New49,New,new Mutex,false,Name :httpServer_Config_ErrorLog_mu,109,https://github.com/moby/moby/blob/master/testutil/fakegit/fakegit.go#L49,master
moby/moby,fakegit++New49,New,new Mutex,false,Name :httpServer_Config_nextProtoOnce_m,109,https://github.com/moby/moby/blob/master/testutil/fakegit/fakegit.go#L49,master
moby/moby,fakegit++New49,New,new Mutex,false,Name :httpServer_Config_mu,109,https://github.com/moby/moby/blob/master/testutil/fakegit/fakegit.go#L49,master
moby/moby,fakegit++New49,New,new WaitGroup,false,Name :httpServer_wg,109,https://github.com/moby/moby/blob/master/testutil/fakegit/fakegit.go#L49,master
moby/moby,fakegit++New49,New,new Mutex,false,Name :httpServer_mu,109,https://github.com/moby/moby/blob/master/testutil/fakegit/fakegit.go#L49,master
moby/moby,local++TestValidateName158,TestValidateName,Candidate Param,false,names,0,https://github.com/moby/moby/blob/master/volume/local/local_test.go#L158,master
moby/moby,local++TestValidateName158,TestValidateName,new Mutex,false,Name :r_m,159,https://github.com/moby/moby/blob/master/volume/local/local_test.go#L158,master
moby/moby,local++TestValidateName158,TestValidateName,Comm Param,false,names,169,https://github.com/moby/moby/blob/master/volume/local/local_test.go#L158,master
moby/moby,local++TestValidateName158,TestValidateName,Map as a range bound,false,map[string]bool,169,https://github.com/moby/moby/blob/master/volume/local/local_test.go#L158,master
moby/moby,kv++Initialize51,Initialize,new Mutex,false,Name :config_TLS_mutex,74,https://github.com/moby/moby/blob/master/pkg/discovery/kv/kv.go#L51,master
moby/moby,kv++Initialize51,Initialize,new Mutex,false,Name :tlsConfig_mutex,77,https://github.com/moby/moby/blob/master/pkg/discovery/kv/kv.go#L51,master
moby/moby,kv++TestInitialize25,TestInitialize,new Mutex,false,Name :storeMock_Options_TLS_mutex,26,https://github.com/moby/moby/blob/master/pkg/discovery/kv/kv_test.go#L25,master
moby/moby,kv++TestInitialize25,TestInitialize,new Mutex,false,Name :s_Options_TLS_mutex,33,https://github.com/moby/moby/blob/master/pkg/discovery/kv/kv_test.go#L25,master
moby/moby,kv++TestInitializeWithCerts135,TestInitializeWithCerts,new Mutex,false,Name :s_Options_TLS_mutex,203,https://github.com/moby/moby/blob/master/pkg/discovery/kv/kv_test.go#L135,master
images%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
images%!(EXTRA string=,, string=NotFound, string=,, string=MODEL ERROR = The receiver of func , string=NotFound, string= was not an ident)
images%!(EXTRA string=,, string=Len, string=,, string=MODEL ERROR = The receiver of func , string=Len, string= was not an ident)
images%!(EXTRA string=,, string=Swap, string=,, string=MODEL ERROR = The receiver of func , string=Swap, string= was not an ident)
images%!(EXTRA string=,, string=Less, string=,, string=MODEL ERROR = The receiver of func , string=Less, string= was not an ident)
images%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
images%!(EXTRA string=,, string=InvalidParameter, string=,, string=MODEL ERROR = The receiver of func , string=InvalidParameter, string= was not an ident)
moby/moby,images++TestContentStoreForPull90,TestContentStoreForPull,new Mutex,false,Name :csP_mu,94,https://github.com/moby/moby/blob/master/daemon/images/store_test.go#L90,master
moby/moby,images++TestContentStoreForPull90,Writer,Actual Param,false,opts,0,https://github.com/moby/moby/blob/master/daemon/images/store_test.go#L90,master
moby/moby,images++TestContentStoreForPull90,Writer,Comm Param,false,opts,128,https://github.com/moby/moby/blob/master/daemon/images/store_test.go#L90,master
moby/moby,images++TestContentStoreForPull90,Writer,Slice as a range bound,false,opts,128,https://github.com/moby/moby/blob/master/daemon/images/store_test.go#L90,master
moby/moby,images++TestContentStoreForPull90,Writer,Actual Param,false,opts,0,https://github.com/moby/moby/blob/master/daemon/images/store_test.go#L90,master
moby/moby,logentries++New42,New,new Mutex,false,Name :log_mu,48,https://github.com/moby/moby/blob/master/daemon/logger/logentries/logentries.go#L42,master
moby/moby,client++NewClientWithOpts119,NewClientWithOpts,Actual Param,false,ops,0,https://github.com/moby/moby/blob/master/client/client.go#L119,master
moby/moby,client++NewClientWithOpts119,NewClientWithOpts,Comm Param,false,ops,132,https://github.com/moby/moby/blob/master/client/client.go#L119,master
moby/moby,client++NewClientWithOpts119,NewClientWithOpts,Slice as a range bound,false,ops,132,https://github.com/moby/moby/blob/master/client/client.go#L119,master
moby/moby,client++NewClientWithOpts119,NewClientWithOpts,new Mutex,false,Name :tlsConfig_mutex,144,https://github.com/moby/moby/blob/master/client/client.go#L119,master
moby/moby,client++defaultHTTPClient158,defaultHTTPClient,new Mutex,false,Name :transport_idleMu,163,https://github.com/moby/moby/blob/master/client/client.go#L158,master
moby/moby,client++defaultHTTPClient158,defaultHTTPClient,new Mutex,false,Name :transport_reqMu,163,https://github.com/moby/moby/blob/master/client/client.go#L158,master
moby/moby,client++defaultHTTPClient158,defaultHTTPClient,new Mutex,false,Name :transport_altMu,163,https://github.com/moby/moby/blob/master/client/client.go#L158,master
moby/moby,client++defaultHTTPClient158,defaultHTTPClient,new Mutex,false,Name :transport_connsPerHostMu,163,https://github.com/moby/moby/blob/master/client/client.go#L158,master
moby/moby,client++defaultHTTPClient158,defaultHTTPClient,new Mutex,false,Name :transport_TLSClientConfig_mutex,163,https://github.com/moby/moby/blob/master/client/client.go#L158,master
moby/moby,client++defaultHTTPClient158,defaultHTTPClient,new Mutex,false,Name :transport_nextProtoOnce_m,163,https://github.com/moby/moby/blob/master/client/client.go#L158,master
client%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
client%!(EXTRA string=,, string=NotFound, string=,, string=MODEL ERROR = The receiver of func , string=NotFound, string= was not an ident)
client%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
client%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
client%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
client%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
client%!(EXTRA string=,, string=NotImplemented, string=,, string=MODEL ERROR = The receiver of func , string=NotImplemented, string= was not an ident)
moby/moby,client++FromEnv26,FromEnv,new Mutex,false,Name :tlsc_mutex,34,https://github.com/moby/moby/blob/master/client/options.go#L26,master
client%!(EXTRA string=,, string=Close, string=,, string=MODEL ERROR = The receiver of func , string=Close, string= was not an ident)
router%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
router%!(EXTRA string=,, string=NotImplemented, string=,, string=MODEL ERROR = The receiver of func , string=NotImplemented, string= was not an ident)
router%!(EXTRA string=,, string=Handler, string=,, string=MODEL ERROR = The receiver of func , string=Handler, string= was not an ident)
router%!(EXTRA string=,, string=Method, string=,, string=MODEL ERROR = The receiver of func , string=Method, string= was not an ident)
router%!(EXTRA string=,, string=Path, string=,, string=MODEL ERROR = The receiver of func , string=Path, string= was not an ident)
moby/moby,events++TestLoadBufferedEvents169,TestLoadBufferedEvents,new Mutex,false,Name :events_mu,193,https://github.com/moby/moby/blob/master/daemon/events/events_test.go#L169,master
moby/moby,events++TestLoadBufferedEventsOnlyFromPast206,TestLoadBufferedEventsOnlyFromPast,new Mutex,false,Name :events_mu,239,https://github.com/moby/moby/blob/master/daemon/events/events_test.go#L206,master
moby/moby,events++TestIgnoreBufferedWhenNoTimes257,TestIgnoreBufferedWhenNoTimes,new Mutex,false,Name :events_mu,271,https://github.com/moby/moby/blob/master/daemon/events/events_test.go#L257,master
middleware%!(EXTRA string=,, string=WrapHandler, string=,, string=MODEL ERROR = The receiver of func , string=WrapHandler, string= was not an ident)
middleware%!(EXTRA string=,, string=WrapHandler, string=,, string=MODEL ERROR = The receiver of func , string=WrapHandler, string= was not an ident)
middleware%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
middleware%!(EXTRA string=,, string=InvalidParameter, string=,, string=MODEL ERROR = The receiver of func , string=InvalidParameter, string= was not an ident)
middleware%!(EXTRA string=,, string=WrapHandler, string=,, string=MODEL ERROR = The receiver of func , string=WrapHandler, string= was not an ident)
moby/moby,resumable++TestResumableRequestHeaderSimpleErrors17,TestResumableRequestHeaderSimpleErrors,new Mutex,false,Name :ts_TLS_mutex,18,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L17,master
moby/moby,resumable++TestResumableRequestHeaderSimpleErrors17,TestResumableRequestHeaderSimpleErrors,new Mutex,false,Name :ts_Config_TLSConfig_mutex,18,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L17,master
moby/moby,resumable++TestResumableRequestHeaderSimpleErrors17,TestResumableRequestHeaderSimpleErrors,new Mutex,false,Name :ts_Config_ErrorLog_mu,18,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L17,master
moby/moby,resumable++TestResumableRequestHeaderSimpleErrors17,TestResumableRequestHeaderSimpleErrors,new Mutex,false,Name :ts_Config_nextProtoOnce_m,18,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L17,master
moby/moby,resumable++TestResumableRequestHeaderSimpleErrors17,TestResumableRequestHeaderSimpleErrors,new Mutex,false,Name :ts_Config_mu,18,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L17,master
moby/moby,resumable++TestResumableRequestHeaderSimpleErrors17,TestResumableRequestHeaderSimpleErrors,new WaitGroup,false,Name :ts_wg,18,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L17,master
moby/moby,resumable++TestResumableRequestHeaderSimpleErrors17,TestResumableRequestHeaderSimpleErrors,new Mutex,false,Name :ts_mu,18,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L17,master
resumable%!(EXTRA string=,, string=Close, string=,, string=MODEL ERROR = The receiver of func , string=Close, string= was not an ident)
resumable%!(EXTRA string=,, string=Read, string=,, string=MODEL ERROR = The receiver of func , string=Read, string= was not an ident)
moby/moby,resumable++TestResumableRequestReaderWithServerDoesntSupportByteRanges154,TestResumableRequestReaderWithServerDoesntSupportByteRanges,new Mutex,false,Name :ts_TLS_mutex,155,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L154,master
moby/moby,resumable++TestResumableRequestReaderWithServerDoesntSupportByteRanges154,TestResumableRequestReaderWithServerDoesntSupportByteRanges,new Mutex,false,Name :ts_Config_TLSConfig_mutex,155,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L154,master
moby/moby,resumable++TestResumableRequestReaderWithServerDoesntSupportByteRanges154,TestResumableRequestReaderWithServerDoesntSupportByteRanges,new Mutex,false,Name :ts_Config_ErrorLog_mu,155,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L154,master
moby/moby,resumable++TestResumableRequestReaderWithServerDoesntSupportByteRanges154,TestResumableRequestReaderWithServerDoesntSupportByteRanges,new Mutex,false,Name :ts_Config_nextProtoOnce_m,155,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L154,master
moby/moby,resumable++TestResumableRequestReaderWithServerDoesntSupportByteRanges154,TestResumableRequestReaderWithServerDoesntSupportByteRanges,new Mutex,false,Name :ts_Config_mu,155,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L154,master
moby/moby,resumable++TestResumableRequestReaderWithServerDoesntSupportByteRanges154,TestResumableRequestReaderWithServerDoesntSupportByteRanges,new WaitGroup,false,Name :ts_wg,155,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L154,master
moby/moby,resumable++TestResumableRequestReaderWithServerDoesntSupportByteRanges154,TestResumableRequestReaderWithServerDoesntSupportByteRanges,new Mutex,false,Name :ts_mu,155,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L154,master
moby/moby,resumable++TestResumableRequestReaderWithZeroTotalSize180,TestResumableRequestReaderWithZeroTotalSize,new Mutex,false,Name :ts_TLS_mutex,183,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L180,master
moby/moby,resumable++TestResumableRequestReaderWithZeroTotalSize180,TestResumableRequestReaderWithZeroTotalSize,new Mutex,false,Name :ts_Config_TLSConfig_mutex,183,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L180,master
moby/moby,resumable++TestResumableRequestReaderWithZeroTotalSize180,TestResumableRequestReaderWithZeroTotalSize,new Mutex,false,Name :ts_Config_ErrorLog_mu,183,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L180,master
moby/moby,resumable++TestResumableRequestReaderWithZeroTotalSize180,TestResumableRequestReaderWithZeroTotalSize,new Mutex,false,Name :ts_Config_nextProtoOnce_m,183,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L180,master
moby/moby,resumable++TestResumableRequestReaderWithZeroTotalSize180,TestResumableRequestReaderWithZeroTotalSize,new Mutex,false,Name :ts_Config_mu,183,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L180,master
moby/moby,resumable++TestResumableRequestReaderWithZeroTotalSize180,TestResumableRequestReaderWithZeroTotalSize,new WaitGroup,false,Name :ts_wg,183,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L180,master
moby/moby,resumable++TestResumableRequestReaderWithZeroTotalSize180,TestResumableRequestReaderWithZeroTotalSize,new Mutex,false,Name :ts_mu,183,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L180,master
moby/moby,resumable++TestResumableRequestReader205,TestResumableRequestReader,new Mutex,false,Name :ts_TLS_mutex,208,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L205,master
moby/moby,resumable++TestResumableRequestReader205,TestResumableRequestReader,new Mutex,false,Name :ts_Config_TLSConfig_mutex,208,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L205,master
moby/moby,resumable++TestResumableRequestReader205,TestResumableRequestReader,new Mutex,false,Name :ts_Config_ErrorLog_mu,208,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L205,master
moby/moby,resumable++TestResumableRequestReader205,TestResumableRequestReader,new Mutex,false,Name :ts_Config_nextProtoOnce_m,208,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L205,master
moby/moby,resumable++TestResumableRequestReader205,TestResumableRequestReader,new Mutex,false,Name :ts_Config_mu,208,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L205,master
moby/moby,resumable++TestResumableRequestReader205,TestResumableRequestReader,new WaitGroup,false,Name :ts_wg,208,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L205,master
moby/moby,resumable++TestResumableRequestReader205,TestResumableRequestReader,new Mutex,false,Name :ts_mu,208,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L205,master
moby/moby,resumable++TestResumableRequestReaderWithInitialResponse231,TestResumableRequestReaderWithInitialResponse,new Mutex,false,Name :ts_TLS_mutex,234,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L231,master
moby/moby,resumable++TestResumableRequestReaderWithInitialResponse231,TestResumableRequestReaderWithInitialResponse,new Mutex,false,Name :ts_Config_TLSConfig_mutex,234,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L231,master
moby/moby,resumable++TestResumableRequestReaderWithInitialResponse231,TestResumableRequestReaderWithInitialResponse,new Mutex,false,Name :ts_Config_ErrorLog_mu,234,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L231,master
moby/moby,resumable++TestResumableRequestReaderWithInitialResponse231,TestResumableRequestReaderWithInitialResponse,new Mutex,false,Name :ts_Config_nextProtoOnce_m,234,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L231,master
moby/moby,resumable++TestResumableRequestReaderWithInitialResponse231,TestResumableRequestReaderWithInitialResponse,new Mutex,false,Name :ts_Config_mu,234,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L231,master
moby/moby,resumable++TestResumableRequestReaderWithInitialResponse231,TestResumableRequestReaderWithInitialResponse,new WaitGroup,false,Name :ts_wg,234,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L231,master
moby/moby,resumable++TestResumableRequestReaderWithInitialResponse231,TestResumableRequestReaderWithInitialResponse,new Mutex,false,Name :ts_mu,234,https://github.com/moby/moby/blob/master/registry/resumable/resumablerequestreader_test.go#L231,master
distribution%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
distribution%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
distribution%!(EXTRA string=,, string=Cause, string=,, string=MODEL ERROR = The receiver of func , string=Cause, string= was not an ident)
distribution%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
distribution%!(EXTRA string=,, string=NotFound, string=,, string=MODEL ERROR = The receiver of func , string=NotFound, string= was not an ident)
distribution%!(EXTRA string=,, string=Cause, string=,, string=MODEL ERROR = The receiver of func , string=Cause, string= was not an ident)
distribution%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
distribution%!(EXTRA string=,, string=InvalidParameter, string=,, string=MODEL ERROR = The receiver of func , string=InvalidParameter, string= was not an ident)
distribution%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
distribution%!(EXTRA string=,, string=InvalidParameter, string=,, string=MODEL ERROR = The receiver of func , string=InvalidParameter, string= was not an ident)
distribution%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
distribution%!(EXTRA string=,, string=Forbidden, string=,, string=MODEL ERROR = The receiver of func , string=Forbidden, string= was not an ident)
moby/moby,distribution++Get76,Get,new Mutex,false,Name :l_Logger_mu_lock,77,https://github.com/moby/moby/blob/master/distribution/manifest.go#L76,master
distribution%!(EXTRA string=,, string=Error, string=,, string=MODEL ERROR = The receiver of func , string=Error, string= was not an ident)
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Actual Param,false,layers,0,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Comm Param,false,layers,613,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Slice as a range bound,false,layers,613,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Comm Param,true,1,628,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Integer as a chan bound,true,1,628,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,new channel,false,Name :configChan,628,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Comm Param,true,1,629,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Integer as a chan bound,true,1,629,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,new channel,false,Name :configErrChan,629,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Comm Param,true,1,630,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Integer as a chan bound,true,1,630,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,new channel,false,Name :layerErrChan,630,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,new channel,false,Name :downloadsDone,631,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
moby/moby,distribution++pullSchema2Layers602,pullSchema2Layers,Struct as a range bound,false,UNSUPPORTED,756,https://github.com/moby/moby/blob/master/distribution/pull_v2.go#L602,master
distribution%!(EXTRA string=,, string=Less, string=,, string=MODEL ERROR = The receiver of func , string=Less, string= was not an ident)
distribution%!(EXTRA string=,, string=Swap, string=,, string=MODEL ERROR = The receiver of func , string=Swap, string= was not an ident)
distribution%!(EXTRA string=,, string=Len, string=,, string=MODEL ERROR = The receiver of func , string=Len, string= was not an ident)
moby/moby,distribution++NewV2Repository58,NewV2Repository,new Mutex,false,Name :direct_Resolver_lookupGroup_mu,68,https://github.com/moby/moby/blob/master/distribution/registry.go#L58,master
moby/moby,distribution++NewV2Repository58,NewV2Repository,new Mutex,false,Name :base_idleMu,75,https://github.com/moby/moby/blob/master/distribution/registry.go#L58,master
moby/moby,distribution++NewV2Repository58,NewV2Repository,new Mutex,false,Name :base_reqMu,75,https://github.com/moby/moby/blob/master/distribution/registry.go#L58,master
moby/moby,distribution++NewV2Repository58,NewV2Repository,new Mutex,false,Name :base_altMu,75,https://github.com/moby/moby/blob/master/distribution/registry.go#L58,master
moby/moby,distribution++NewV2Repository58,NewV2Repository,new Mutex,false,Name :base_connsPerHostMu,75,https://github.com/moby/moby/blob/master/distribution/registry.go#L58,master
moby/moby,distribution++NewV2Repository58,NewV2Repository,new Mutex,false,Name :base_TLSClientConfig_mutex,75,https://github.com/moby/moby/blob/master/distribution/registry.go#L58,master
moby/moby,distribution++NewV2Repository58,NewV2Repository,new Mutex,false,Name :base_nextProtoOnce_m,75,https://github.com/moby/moby/blob/master/distribution/registry.go#L58,master
