Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link,
minio/minio,lock,lock,Func as a chan bound,true,Name : len(restClnts),221,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L221,
minio/minio,lock,lock,len() as a chan bound,true,Name : len(restClnts),221,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L221,
minio/minio,lock,lock,Slice as a spawning for upper bound,true,Name : restClnts,225,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L225,
minio/minio,lock,lock,Integer as a add bound,true,1,227,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L227,
minio/minio,lock,lock,Go in for,false,,229,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L229,
minio/minio,lock,lock,Integer as a add bound,true,1,269,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L269,
minio/minio,lock,lock,Func as a for upper bound,false,Name : len(restClnts),282,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L282,
minio/minio,lock,lock,len() as a for upper bound,false,Name : len(restClnts),282,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L282,
minio/minio,lock,lock,For loop not well formed,false,Init : <nil> Cond : &{i 11666406 < 0xc43cf81340} Post : &{i 11666425 ++},282,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L282,
minio/minio,lock,lock,Func as a for upper bound,false,Name : len(restClnts),326,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L326,
minio/minio,lock,lock,len() as a for upper bound,false,Name : len(restClnts),326,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L326,
minio/minio,lock,lock,For loop not well formed,false,Init : <nil> Cond : &{i 11667820 < 0xc43cf81980} Post : &{i 11667839 ++},326,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L326,
minio/minio,releaseAll,releaseAll,Slice as a spawning for upper bound,true,Name : restClnts,368,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L368,
minio/minio,releaseAll,releaseAll,Integer as a add bound,true,1,369,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L369,
minio/minio,releaseAll,releaseAll,Go in for,false,,370,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/dsync/drwmutex.go#L370,
minio/minio,New,New,Slice as a spawning for upper bound,true,Name : opts,193,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/cmd/logger/target/http/http.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/cmd/logger/target/http/http.go#L193,
minio/minio,startReaders,startReaders,Func as a chan bound,true,Name : &{runtime GOMAXPROCS}(&{11778603 INT 0}),185,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go#L185,
minio/minio,startReaders,startReaders,Func as a chan bound,true,Name : &{runtime GOMAXPROCS}(&{11778659 INT 0}),186,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go#L186,
minio/minio,startReaders,startReaders,Chan in for,false,,198,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go#L198,
minio/minio,startReaders,startReaders,Func as a spawning for upper bound,true,Name : &{runtime GOMAXPROCS}(&{11779226 INT 0}),220,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go#L220,
minio/minio,startReaders,startReaders,Integer as a spawning for lower bound,true,0,220,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go#L220,
minio/minio,startReaders,startReaders,Go in for,false,,221,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/csv/reader.go#L221,
minio/minio,startReaders,startReaders,Func as a chan bound,true,Name : &{runtime GOMAXPROCS}(&{11595125 INT 0}),140,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go#L140,
minio/minio,startReaders,startReaders,Func as a chan bound,true,Name : &{runtime GOMAXPROCS}(&{11595181 INT 0}),141,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go#L141,
minio/minio,startReaders,startReaders,Chan in for,false,,153,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go#L153,
minio/minio,startReaders,startReaders,Func as a spawning for upper bound,true,Name : &{runtime GOMAXPROCS}(&{11595752 INT 0}),175,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go#L175,
minio/minio,startReaders,startReaders,Integer as a spawning for lower bound,true,0,175,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go#L175,
minio/minio,startReaders,startReaders,Var as a spawning for upper bound,true,stream,190,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go#L190,
minio/minio,startReaders,startReaders,Go in for,false,,176,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/json/preader.go#L176,
minio/minio,NewReader,NewReader,Integer as a add bound,true,1,161,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/simdj/reader.go,https://github.com/minio/minio/blob/23e8390997b7dab430b6b2ed2df73458f219600d//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example079818199/pkg/s3select/simdj/reader.go#L161,
kataras/iris,cacheFiles,cacheFiles,Slice as a spawning for upper bound,true,Name : names,1020,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example483458277/core/router/fs.go,https://github.com/kataras/iris/blob/46710fc972d6032ffbe62a020eae5dbea359d5b7//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example483458277/core/router/fs.go#L1020,
kataras/iris,cacheFiles,cacheFiles,Integer as a add bound,true,1,1021,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example483458277/core/router/fs.go,https://github.com/kataras/iris/blob/46710fc972d6032ffbe62a020eae5dbea359d5b7//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example483458277/core/router/fs.go#L1021,
kataras/iris,cacheFiles,cacheFiles,Go in for,false,,1023,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example483458277/core/router/fs.go,https://github.com/kataras/iris/blob/46710fc972d6032ffbe62a020eae5dbea359d5b7//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example483458277/core/router/fs.go#L1023,
openfaas/faas,pipeRequest,pipeRequest,Var as a add bound,true,wgCount,112,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example247419907/watchdog/handler.go,https://github.com/openfaas/faas/blob/8017092bc4933acaca329441640880ff4bf51e3e//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example247419907/watchdog/handler.go#L112,
go-kit/kit,NewEndpointer,NewEndpointer,Slice as a spawning for upper bound,true,Name : options,30,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/sd/endpointer.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/sd/endpointer.go#L30,
go-kit/kit,loop,loop,Go in for,false,,102,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/util/conn/manager.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/util/conn/manager.go#L102,
go-kit/kit,loop,WatchPrefix,Var as a spawning for upper bound,true,wch,157,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/sd/etcdv3/client.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/sd/etcdv3/client.go#L157,
go-kit/kit,New,New,Slice as a spawning for upper bound,true,Name : options,78,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch2/cloudwatch2.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch2/cloudwatch2.go#L78,
go-kit/kit,New,New,Slice as a spawning for upper bound,true,Name : options,105,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L105,
go-kit/kit,Send,Send,For loop not well formed,false,Init : <nil> Cond : &{0xc424a3db80 5812084 > 0xc424ab4260} Post : <nil>,235,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L235,
go-kit/kit,Send,Send,Func as a chan bound,true,Name : len(batches),242,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L242,
go-kit/kit,Send,Send,len() as a chan bound,true,Name : len(batches),242,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L242,
go-kit/kit,Send,Send,Slice as a spawning for upper bound,true,Name : batches,243,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L243,
go-kit/kit,Send,Send,Go in for,false,,244,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L244,
go-kit/kit,Send,Send,Func as a for upper bound,false,Name : cap(errors),257,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L257,
go-kit/kit,Send,Send,Integer as a for lower bound,false,0,257,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go,https://github.com/go-kit/kit/blob/8480b28928fa0686aa26b1632dba9700852cfbda//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example960990376/metrics/cloudwatch/cloudwatch.go#L257,
yudai/gotty,New,New,Slice as a spawning for upper bound,true,Name : options,53,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example889718449/backend/localcommand/local_command.go,https://github.com/yudai/gotty/blob/a080c85cbc59226c94c6941ad8c395232d72d517//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example889718449/backend/localcommand/local_command.go#L53,
yudai/gotty,Run,Run,Slice as a spawning for upper bound,true,Name : options,92,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example889718449/server/server.go,https://github.com/yudai/gotty/blob/a080c85cbc59226c94c6941ad8c395232d72d517//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example889718449/server/server.go#L92,
yudai/gotty,Run,Run,Func as a spawning for upper bound,true,Name : listAddresses(),132,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example889718449/server/server.go,https://github.com/yudai/gotty/blob/a080c85cbc59226c94c6941ad8c395232d72d517//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example889718449/server/server.go#L132,
kubernetes/minikube,teeSSH,teeSSH,Integer as a add bound,true,2,122,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/command/ssh_runner.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/command/ssh_runner.go#L122,
kubernetes/minikube,handleIncomingConnection,handleIncomingConnection,Recursive call,true,Spawning : true,128,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go#L128,
kubernetes/minikube,handleIncomingConnection,handleIncomingConnection,Integer as a add bound,true,1,110,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go#L110,
kubernetes/minikube,handleIncomingConnection,handleRequest,Integer as a add bound,true,1,135,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go#L135,
kubernetes/minikube,handleIncomingConnection,handleRequest,Go in for,false,,137,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/tests/ssh_mock.go#L137,
kubernetes/minikube,Start,Start,Slice as a spawning for upper bound,true,Name : additional,386,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L386,
kubernetes/minikube,Start,Start,Map as a spawning for upper bound,true,Name : map[string]bool,399,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L399,
kubernetes/minikube,Start,Start,Slice as a spawning for upper bound,true,Name : toEnableList,415,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L415,
kubernetes/minikube,Start,Start,Integer as a add bound,true,1,421,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L421,
kubernetes/minikube,Start,Start,Go in for,false,,422,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L422,
kubernetes/minikube,Start,Start,Slice as a spawning for upper bound,true,Name : deferredAddons,437,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L437,
kubernetes/minikube,Start,Start,Slice as a spawning for upper bound,true,Name : enabledAddons,446,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L446,
kubernetes/minikube,Start,configureMounts,Integer as a add bound,true,1,55,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/config.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/config.go#L55,
kubernetes/minikube,Start,Start,Integer as a add bound,true,1,143,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/start.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/start.go#L143,
kubernetes/minikube,Start,Start,Integer as a add bound,true,1,153,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/start.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/start.go#L153,
kubernetes/minikube,Start,Start,Go in for,false,,422,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/addons/addons.go#L422,
kubernetes/minikube,Start,Start,Integer as a add bound,true,1,157,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/start.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/node/start.go#L157,
kubernetes/minikube,init,init,Integer as a add bound,true,3,247,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/bootstrapper/kubeadm/kubeadm.go,https://github.com/kubernetes/minikube/blob/0fc0c82337876cff676790bec417f7d674e63eb9//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example632096367/pkg/minikube/bootstrapper/kubeadm/kubeadm.go#L247,
istio/istio,DiscoverWithTimeout,DiscoverWithTimeout,Integer as a add bound,true,3,38,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example029423492/pkg/bootstrap/platform/discovery.go,https://github.com/istio/istio/blob/3075b633b4fbda685c37b21e0cc6f67017c16075//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example029423492/pkg/bootstrap/platform/discovery.go#L38,
istio/istio,gatherInfo,gatherInfo,Recursive call,true,Spawning : true,218,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example029423492/tools/bug-report/pkg/bugreport/bugreport.go,https://github.com/istio/istio/blob/3075b633b4fbda685c37b21e0cc6f67017c16075//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example029423492/tools/bug-report/pkg/bugreport/bugreport.go#L218,
istio/istio,gatherInfo,getFromCluster,Integer as a add bound,true,1,243,/var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example029423492/tools/bug-report/pkg/bugreport/bugreport.go,https://github.com/istio/istio/blob/3075b633b4fbda685c37b21e0cc6f67017c16075//var/folders/28/gltwgskn4998yb1_d73qtg8h0000gn/T/clone-example029423492/tools/bug-report/pkg/bugreport/bugreport.go#L243,
