Project, Model, Fun, Type, Mandatory, Info, Line Num, Filename, Link
weaveworks/weave,net++ensureInterface20,ensureInterface,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/net/if.go:25:12,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/net/if.go#L20,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,net++EnsureInterfaceAndMcastRoute44,EnsureInterfaceAndMcastRoute,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/net/if.go:50:12,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/net/if.go#L44,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,net++CreateAndAttachVeth16,CreateAndAttachVeth,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/net/veth.go:40:13,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/net/veth.go#L16,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,plugin++run62,run,Comm Param,true,1,63,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/plugin/plugin.go#L62,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,plugin++run62,run,Integer as a chan bound,true,1,63,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/plugin/plugin.go#L62,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,plugin++run62,run,new channel,false,Name :endChan,63,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/plugin/plugin.go#L62,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ring++merge273,merge,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/ring/ring.go:276:17,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/ring/ring.go#L273,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,skel++Listen45,Listen,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/plugin/skel/listener.go:53:18,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/plugin/skel/listener.go#L45,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Try24,Try,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocate.go:33:3,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocate.go#L24,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Cancel70,Cancel,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocate.go:71:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocate.go#L70,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++NewAllocator102,NewAllocator,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:114:14,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L102,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Start160,Start,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:686:10,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L160,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Stop188,Stop,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:190:7,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L188,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++doOperation198,doOperation,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:199:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L198,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Prime283,Prime,new channel,false,Name :resultChan,284,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L283,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Allocate292,Allocate,new channel,false,Name :resultChan,293,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L292,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Lookup307,Lookup,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:309:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L307,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Claim316,Claim,new channel,false,Name :resultChan,317,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L316,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++ContainerDied331,ContainerDied,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:332:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L331,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++ContainerDestroyed344,ContainerDestroyed,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:345:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L344,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++ContainerStarted366,ContainerStarted,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:367:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L366,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++PruneOwned372,PruneOwned,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:377:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L372,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Delete383,Delete,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:385:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L383,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Free403,Free,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:405:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L403,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++pickPeerForTransfer427,pickPeerForTransfer,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:437:7,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L427,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Shutdown446,Shutdown,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:449:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L446,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++AdminTakeoverRanges469,AdminTakeoverRanges,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:471:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L469,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++PeerGone545,PeerGone,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:548:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L545,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++OnGossipUnicast562,OnGossipUnicast,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:565:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L562,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++OnGossipBroadcast590,OnGossipBroadcast,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:593:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L590,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Encode633,Encode,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:635:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L633,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++OnGossip642,OnGossip,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:645:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L642,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++loadPersistedData961,loadPersistedData,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/allocator.go:978:24,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/allocator.go#L961,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++sendResult26,sendResult,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/claim.go:29:3,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/claim.go#L26,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++Try40,Try,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/claim.go:48:14,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/claim.go#L40,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,ipam++NewStatus34,NewStatus,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/ipam/status.go:51:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/ipam/status.go#L34,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,nameserver++HandleHTTP21,HandleHTTP,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/nameserver/http.go:49:19,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/nameserver/http.go#L21,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,nameserver++Stop72,Stop,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/nameserver/nameserver.go:73:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/nameserver/nameserver.go#L72,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++StubProxy128,StubProxy,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/proxy/proxy.go:129:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L128,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++Serve285,Serve,Actual Param,true,listeners,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L285,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++Serve285,Serve,new channel,false,Name :errs,286,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L285,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++Serve285,Serve,Comm Param,true,listeners,287,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L285,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++Serve285,Serve,Slice as a spawning range bound,true,listeners,287,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L285,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++Serve285,Serve,Comm Param,false,listeners,296,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L285,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++Serve285,Serve,Slice as a range bound,false,listeners,296,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L285,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++createWait403,createWait,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/proxy/proxy.go:405:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L403,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++notifyWaiters415,notifyWaiters,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/proxy/proxy.go:423:4,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L415,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++waitForStart431,waitForStart,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/proxy/proxy.go:441:10,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L431,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++waitForStartByIdent458,waitForStartByIdent,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/proxy/proxy.go:461:10,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy.go#L458,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++doRawStream72,doRawStream,new WaitGroup,false,Name :wg,99,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy_intercept.go#L72,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++doRawStream72,doRawStream,Comm Param,true,2,100,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy_intercept.go#L72,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,proxy++doRawStream72,doRawStream,Integer as a add bound,true,2,100,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy_intercept.go#L72,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,gossip++gossipBroadcast62,gossipBroadcast,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/testing/gossip/mocks.go:65:8,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/testing/gossip/mocks.go#L62,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,gossip++gossip72,gossip,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/testing/gossip/mocks.go:80:8,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/testing/gossip/mocks.go#L72,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,gossip++Flush92,Flush,MODEL ERROR = Channel created in a for loop at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/testing/gossip/mocks.go:94:3,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/testing/gossip/mocks.go#L92,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,gossip++RemovePeer100,RemovePeer,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/testing/gossip/mocks.go:105:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/testing/gossip/mocks.go#L100,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,gossip++Connect176,Connect,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/testing/gossip/mocks.go:170:10,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/testing/gossip/mocks.go#L176,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,gossip++GossipUnicast187,GossipUnicast,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/testing/gossip/mocks.go:192:7,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/testing/gossip/mocks.go#L187,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,npc++New49,New,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/npc/controller.go:57:15,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/npc/controller.go#L49,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++PrepareConnection55,PrepareConnection,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/awsvpc.go:56:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/awsvpc.go#L55,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++getVxlanVportID461,getVxlanVportID,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:493:38,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L461,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++PrepareConnection592,PrepareConnection,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:619:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L592,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++doHeartbeats720,doHeartbeats,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:724:10,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L720,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++handleError763,handleError,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:769:7,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L763,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++handleVxlanSpecialPacket808,handleVxlanSpecialPacket,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:853:4,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L808,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++Stop960,Stop,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:967:23,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L960,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++run1043,run,MODEL ERROR = A receive was found on a channel that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:1049:10,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L1043,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++makeBridgeVport1183,makeBridgeVport,MODEL ERROR = Function declared as a variable at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/fastdp.go:1206:33,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/fastdp.go#L1183,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++PrepareConnection178,PrepareConnection,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/overlay_switch.go:195:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/overlay_switch.go#L178,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++chooseBest361,chooseBest,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/overlay_switch.go:386:9,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/overlay_switch.go#L361,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++handleFrame217,handleFrame,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/sleeve.go:241:9,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/sleeve.go#L217,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++PrepareConnection381,PrepareConnection,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/sleeve.go:396:2,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/sleeve.go#L381,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++Confirm433,Confirm,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/sleeve.go:436:7,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/sleeve.go#L433,edd28ab4cbef07574400d8b4fbfab6638515f4fa
weaveworks/weave,router++ControlMessage610,ControlMessage,MODEL ERROR = A send on a channel was found that could not be parsed at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/weaveworks--weave/router/sleeve.go:612:7,false,,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/router/sleeve.go#L610,edd28ab4cbef07574400d8b4fbfab6638515f4fa
burke/zeus,zeusclient++Run30,Run,MODEL ERROR = Cannot find decl of concurrent function at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/burke--zeus/go/zeusclient/zeusclient.go:103:3,false,,0,https://github.com/burke/zeus/blob/9ba439429e0337c6fb73c0a70c7d907a3a49a912/go/zeusclient/zeusclient.go#L30,9ba439429e0337c6fb73c0a70c7d907a3a49a912
burke/zeus,clienthandler++bootNewCommand229,bootNewCommand,MODEL ERROR = Found a chan declared in a struct at pos: /Users/redfloyd/go/src/github.com/nicolasdilley/projects/burke--zeus/go/clienthandler/clienthandler.go:234:2,false,,0,https://github.com/burke/zeus/blob/9ba439429e0337c6fb73c0a70c7d907a3a49a912/go/clienthandler/clienthandler.go#L229,9ba439429e0337c6fb73c0a70c7d907a3a49a912
